Postal Code,Place Name,Taluka/Tehsil,District,State,Taluka Code,District Code,State Code,Country Code,Latitude,Longitude,Accuracy
414005,Sarola Kasar,Ahmedangar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2306,74.6025,3
414001,Anandibazar,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.0512,75.1407,1
414001,Sarjepura,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.0512,75.1407,1
414001,M.G.Udyan,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.0512,75.1407,1
414001,Ahmednagar City,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.0512,75.1407,1
414001,Ahmednagar H.O,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.0512,75.1407,1
414002,Bhingar Wes,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414002,Agadgaon,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414002,Burhan Nagar,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414002,Darewadi,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
414002,Bhingar,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414002,Ahmednagar Camp,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414003,Savedi Road,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.0512,75.1407,1
414005,Nimgaon Wagha,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2306,74.6025,3
414005,Ahmednagar R.S.,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2306,74.6025,3
414005,Akolner,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,18.9859,74.6554,4
414005,Chas,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.0346,74.6496,4
414005,Bhorwadi,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2306,74.6025,3
414005,Astagaon,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.6713,74.5026,4
414005,Bhoyare Pathar,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2306,74.6025,3
414005,Nepti,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2306,74.6025,3
414005,Ghospuri,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2306,74.6025,3
414005,Pimpalgaon Kauda,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2306,74.6025,3
414005,Kamargaon,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414006,Khandala,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
414006,Walki,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,18.9628,74.7538,4
414006,Vadgaon Tandali,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.4913,74.7761,3
414006,Meherabad,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.4913,74.7761,3
414006,Deulgaon Sidhhi,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.4913,74.7761,3
414006,Hivare Zare,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.4913,74.7761,3
414006,Baburdi Ghumat,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.4913,74.7761,3
414006,Vahannagar,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.4913,74.7761,3
414110,MIRC,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,1
414111,Vadgaon Gupta,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2076,74.6664,3
414111,Shingave Naik,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2076,74.6664,3
414111,Karjune Khare,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2076,74.6664,3
414111,Dehere,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2076,74.6664,3
414111,MIDC (ANR),Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2076,74.6664,3
414111,Nimblak,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2076,74.6664,3
414111,Vilad,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2076,74.6664,4
414201,Sarolabadhi,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.0005,74.9178,3
414201,Narayan Doho,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.0005,74.9178,3
414201,Chichondi Patil,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.0005,74.9178,4
414201,Sandve,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.0005,74.9178,3
414201,Takali Kazi,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.0005,74.9178,3
414601,Pimpalgaon Malvi,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.1877,74.7884,3
414601,Pimpalgaon Ujjani,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.1877,74.7884,3
414601,Shendi,Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.1634,74.7718,4
414601,Jeur (Ahmed Nagar),Ahmednagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2119,74.8051,4
422601,Keli Rumhanwadi,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422601,Tirdhe,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422601,Thugaon BK,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422601,Tambhol,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422601,Tahakari,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422601,Savargaon Pat,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422601,Rumbhodi,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422601,Sangvi,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
422601,Dhamangaon Awari,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422601,Padoshi,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422601,Muthalane,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422601,Kombhalane,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422601,Dhokari,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422601,Khirvire,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422601,Kumbephal,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
422601,Deothan,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
422601,Akole,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422601,Ekdara,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
422601,Agasti SSK,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422601,Gardani,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422601,Samsherpur,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.6379,73.9673,4
422604,Muthkhel,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.7052,74.4144,3
422604,Lavhali Otur,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.7052,74.4144,3
422604,Dhamanvan,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.7052,74.4144,3
422604,Manhere,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.7052,74.4144,3
422604,Maveshi,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.7052,74.4144,3
422604,Rajur,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.523,73.8687,4
422604,Malegaon,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422604,Shenit,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
422604,Ghatghar,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
422604,Waki,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
422604,Deogaon,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
422604,Bhandardara,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.5295,73.7476,4
422604,Chinchavane,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.7052,74.4144,3
422604,Bari,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422604,Katalapur,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.7052,74.4144,3
422604,Padalane,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.7052,74.4144,3
422604,Pimpalgaon Nakvinda,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.7052,74.4144,3
422604,Pimparkane,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.7052,74.4144,3
422604,Ranad Bk,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.7052,74.4144,3
422604,Sakirwadi,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.7052,74.4144,3
422604,Udadawane,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.7052,74.4144,3
422604,Waranghushi,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.7052,74.4144,3
422604,Chitalvedhe,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.7052,74.4144,3
422604,Vithe,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.7052,74.4144,3
422610,Keli Kotul,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422610,Dhamngaon Pat,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422610,Ambhol,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422610,Lingdeo,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422610,Kohane,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422610,Palsunde,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422610,Pimpalgaon Khad,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422610,Satewadi,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422610,Waghapur,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422610,Kotul,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.4355,73.9677,4
422610,Karandi,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422610,Pangari,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
422610,Bramhanwada,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
422610,Chas,Akole,Ahmed Nagar,Maharashtra,,522,16,IN,19.0346,74.6496,4
413201,Kaudgaon,Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,19.1064,74.9107,4
413201,Moha,Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
413201,Arangaon,Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,19.0268,74.7149,4
413201,Javala,Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
413201,Kusadgaon,Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
413201,Naigaon,Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
413201,Patoda,Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
413201,Sakat,Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
413201,Jamkhed,Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,18.7352,75.3134,4
413204,Rajuri,Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,18.6843,75.3725,4
413204,Sonegaon,Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,18.5671,75.4153,4
413204,Kharda,Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,18.6375,75.4751,4
413204,Jategaon,Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
413204,Dighol,Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
413204,Telanghashi,Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
413205,Fakrabad,Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
413205,Halgaon,Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
413205,Chondi,Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
413205,Dhondpargaon,Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
413205,Ghodegaon,Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
413205,Chobhewadi,Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
413205,Bavi,Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
413205,Nanaj (Ahmed Nagar),Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,18.5962,75.3101,4
413205,Pimparkhed,Jamkhed,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
414401,Kaundane,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.1331,75.0603,3
414401,Babhulgaon Khalsa,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.1331,75.0603,3
414401,Chande BK,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.1331,75.0603,3
414401,Ghogargaon,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.1331,75.0603,3
414401,Guravpimpri,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.1331,75.0603,3
414401,Mahijalgaon,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.1331,75.0603,3
414401,Khandvi,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.1331,75.0603,3
414401,Kokangaon,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.1331,75.0603,3
414401,Kombli,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.1331,75.0603,3
414401,Mirajgaon,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,18.7318,75.0258,4
414401,Diksal,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
414401,Thergaon,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,18.7716,74.9439,4
414401,Nimgaon Daku,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.1331,75.0603,3
414401,Patewadi,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.1331,75.0603,3
414401,Pategaon,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.1331,75.0603,3
414401,Nimgaon Gangarda,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.1331,75.0603,3
414401,Chapadgaon,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.3547,75.3692,4
414401,Dighi,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
414402,Shinde,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
414402,Karjat (Ahmed Nagar),Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,18.5512,75.0105,4
414402,Kuldharan,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,18.5478,74.8717,4
414402,Malangi,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.0052,74.5931,3
414402,Rehekuri,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.0052,74.5931,3
414402,Alsunde,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.0052,74.5931,3
414402,Ambi Jalgaon,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.0052,74.5931,3
414402,Takali Khandeshwari,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.0052,74.5931,3
414402,Bitkewadi,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.0052,74.5931,3
414402,Chincholi Kaldat,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.0052,74.5931,3
414402,Durgaon,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.0052,74.5931,3
414402,Loni Masadpur,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.0052,74.5931,3
414402,Benwadi,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.0052,74.5931,3
414402,Koregoan,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.0052,74.5931,3
414402,Bahirobawadi,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.0052,74.5931,3
414403,Khednagar,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,18.3796,74.8122,4
414403,Bhambora,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
414403,Jalalpur,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
414403,Jssk,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414403,Chilwadi,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
414403,Baradgaon Sudrik,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414403,Rashin,Karjat,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
413708,Wari,Kopargaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
413708,Bhojade,Kopargaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
413708,Kanhegaon,Kopargaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
413708,Shingave,Kopargaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
413708,Sakarwadi,Kopargaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
413708,Dhotre,Kopargaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.8654,74.6232,4
423602,Mahegaon Deshmukh,Kopargaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
423603,Lonkarwasti,Kopargaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
423603,Shinganapur,Kopargaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
423603,Padhegaon,Kopargaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
423603,Dahigaon Bolka,Kopargaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
423603,Karanji Bk,Kopargaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
423603,Samvatsar,Kopargaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
423603,Shirasgaon,Kopargaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
423603,Godhegaon,Kopargaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.3486,74.8817,4
423604,Chasnali,Kopargaon,Ahmed Nagar,Maharashtra,,522,16,IN,18.9333,74.3167,3
423604,Karwadi,Kopargaon,Ahmed Nagar,Maharashtra,,522,16,IN,18.9333,74.3167,3
423604,Manjur,Kopargaon,Ahmed Nagar,Maharashtra,,522,16,IN,18.9333,74.3167,4
423601,Bramhangaon,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
423601,Derde Korhale,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
423601,Kopargaon,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.8824,74.476,4
423601,Takali,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.1576,74.3817,4
423601,Jeur Kumbhari,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
423601,Kopargaon Bet,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
423601,Kokamthan,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
423601,Yesgaon,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
423601,Murshatpur,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
423601,Ravande,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
423601,Dharangaon,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
423601,Madhi BK,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
423601,Chandekasare,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
423602,Sangvi Bhusar,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
423602,Velapur,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
423602,Kolgaon Thadi,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
423602,Malegaon Thadi,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
423602,Kumbhari,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
423602,Kolpewadi,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
423605,Pohegaon,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.8176,74.3963,4
423605,Jawalke,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.8176,74.3963,3
423605,Sonewadi,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.8176,74.3963,3
423605,Ranjangaon Deshmukh,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.8176,74.3963,3
423607,Dhamori,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,1
423607,Maygaon Devi,Kopergaon,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,1
413201,Nimbodi,Nagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414002,Mehekari,Nagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414201,Bhatodi,Nagar,Ahmed Nagar,Maharashtra,,522,16,IN,19.0005,74.9178,3
414603,Khedle Kajali,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414603,Suregaon,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414603,Toka,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414603,Galnimb,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414603,Jalke Kd,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414603,Varkhed,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
414603,Mukindpur,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414603,Ramdoh,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414603,Nevasa Bk,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414603,Bhalgaon,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.1017,75.4556,4
414603,Salabatpur,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.5502,75.0508,4
414603,Shirasgaon,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
414603,Murme (Deogad),Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414603,Nevasa,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.5526,74.9258,4
414604,Kukana,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.4355,75.071,4
414604,Dedgaon,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414604,Georai,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414604,Deogaon,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
414604,Wakadi,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414604,Telkudgaon,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414604,Tarwadi,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
414604,Jeur,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2119,74.8051,4
414605,Bhende SK,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,1
414609,Usthal Dumala,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.4851,74.9684,3
414609,Bhanashivara,Nevasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.4851,74.9684,4
414105,Sonai (Ahmed Nagar),Newasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.3956,74.8195,4
414105,Umbra,Newasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
414105,Shani Shinganapur,Newasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414105,Brahmni,Newasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414105,Kendal BK,Newasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414105,Karajgaon,Newasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
414105,Khedle Permananda,Newasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414602,Kharwandi,Newasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.162,75.3763,4
414602,Ranjangaondevi,Newasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414602,Vadalamission,Newasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414602,Tamaswadi,Newasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
414602,Mali Chinchore,Newasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414606,Kauthe,Newasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414606,Rastapur,Newasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,4
414606,Chanda,Newasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414607,Ghodegaon (Ahmed Nagar),Newasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414607,Singave Tukai,Newasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
414607,Kangoni,Newasa,Ahmed Nagar,Maharashtra,,522,16,IN,19.2042,74.6779,3
